ID,latitude,longitude
0,52.001414649999994,4.22559905
1,52.00142136666667,4.225661666666666
2,52.001840133333324,4.2255020666666665
3,52.00189727272727,4.225593727272726
4,52.0013802,4.22510952
5,52.001422300000016,4.22552995
6,52.001288450000004,4.224736550000001
7,52.001579549999995,4.224833349999999
